Time_Stamp,Temperature,RPM,Fuel_Efficiency,Vibration_X,Vibration_Y,Vibration_Z,Torque,Power_Output,Fault_Condition,Operational_Mode
2024-12-25 2:15:00,92.66631636,3693.530963,18.27491047,0.5506616478,0.02297291657,0.4485002983,138.3012408,23.93000997,2,Cruising
2024-12-25 2:20:00,106.0670134,1574.169838,23.80384273,0.9750844894,0.5945505793,0.321603126,79.70524141,67.61614579,0,Idle
2024-12-25 2:25:00,107.7066907,2963.383909,21.43996827,0.1550361232,0.2095681732,0.4179317892,90.03827266,83.184137,3,Cruising
2024-12-25 2:30:00,106.4195623,3964.859878,29.58513011,0.8173888078,0.9876152829,0.9332851638,114.5510243,67.788981,3,Cruising
2024-12-25 2:35:00,103.7851119,2400.819343,24.93122891,0.3708642131,0.8853377221,0.1378821144,128.9739562,32.04423576,3,Heavy Load
2024-12-25 2:40:00,84.93375891,1211.972324,15.72865414,0.05799448674,0.1863403255,0.9917531183,155.355494,99.35123936,1,Heavy Load
2024-12-25 2:45:00,78.61548131,3956.256416,27.57934261,0.04442540455,0.7443426714,0.1674133316,81.59077704,92.3699832,0,Cruising
2024-12-25 2:50:00,74.32802842,3101.511156,28.930069,0.009056473178,0.7450388666,0.1457869242,150.567344,29.91223065,0,Cruising
2024-12-25 2:55:00,94.04839149,2286.603644,20.8816698,0.6576536084,0.8833959077,0.4645424123,178.0939391,54.61906001,1,Cruising
2024-12-25 3:00:00,63.22603977,2828.62227,26.83795431,0.1862558699,0.3123634585,0.3006445916,106.919322,23.9896888,1,Idle
2024-12-25 3:05:00,114.216736,3157.083255,15.17299992,0.3344061295,0.7924084821,0.7564288742,50.57283476,84.338799,3,Idle
2024-12-25 3:10:00,80.1033207,2696.386226,22.18452393,0.6184479782,0.1532988582,0.749935342,118.1397164,69.11944261,1,Cruising
2024-12-25 3:15:00,66.29981888,3154.28636,16.43911316,0.3509435942,0.06672183533,0.1458906033,79.66336495,79.48274411,3,Cruising
2024-12-25 3:20:00,90.47905376,3795.728486,27.10900486,0.4654076114,0.8704721263,0.1864028878,105.2240718,50.32079118,2,Cruising
2024-12-25 3:25:00,105.5026856,3557.073092,17.29429134,0.1644530932,0.1908145175,0.8496302941,81.02291235,58.10780703,1,Cruising
2024-12-25 3:30:00,88.82585232,2501.330973,28.44482958,0.4414951424,0.2790360641,0.1612174418,98.60075743,30.07294655,2,Cruising
2024-12-25 3:35:00,86.72793561,1711.331317,21.58521463,0.9950559216,0.9761790169,0.08888677083,131.6892098,61.75783353,3,Cruising
2024-12-25 3:40:00,82.00030888,3153.792382,18.45457035,0.9229812875,0.5962460556,0.6154377099,91.77360073,59.18968098,3,Cruising
2024-12-25 3:45:00,77.48510436,3585.787503,29.34493772,0.6115713273,0.7805482362,0.8054297153,80.5255076,72.35449621,1,Heavy Load
2024-12-25 3:50:00,84.90864525,1965.240487,29.06916347,0.02166450958,0.2977078994,0.4968190399,66.04942075,67.66987333,0,Idle
2024-12-25 3:55:00,87.01957659,2554.919897,27.16393406,0.6198000935,0.2835413763,0.566699188,50.46606344,44.54397672,0,Idle
2024-12-25 4:00:00,92.48806,3405.612539,19.82566216,0.2548628973,0.7531801439,0.4837037142,182.8674738,41.39760072,3,Idle
2024-12-25 4:05:00,67.79418088,2106.837328,21.20120527,0.04673551273,0.2521125474,0.7061381491,86.60414172,61.74798299,2,Idle
2024-12-25 4:10:00,75.50977414,1295.118528,19.60588496,0.004773134438,0.8485127579,0.1330153582,60.9668223,61.32225532,0,Cruising
2024-12-25 4:15:00,117.9917448,1898.035133,20.12713951,0.2241795706,0.1410702759,0.1856185787,82.65740497,95.38731774,0,Heavy Load
2024-12-25 4:20:00,80.03443898,1948.838762,26.77199958,0.453669014,0.5351140843,0.7760670863,131.8651721,20.56338247,1,Heavy Load
2024-12-25 4:25:00,87.53033412,1964.348823,27.74812334,0.8338164755,0.1393149765,0.2240150742,71.47032328,90.47130894,3,Heavy Load
2024-12-25 4:30:00,101.2742956,3692.70329,16.89977442,0.9210013383,0.9695181385,0.8416884016,69.21924177,84.24901315,0,Cruising
2024-12-25 4:35:00,72.58307095,1555.24229,27.97291051,0.5508884374,0.2610990936,0.9587725745,86.75947217,51.64382705,0,Idle
2024-12-25 4:40:00,113.3838935,2679.923905,18.37493087,0.6348246854,0.06002124926,0.09331856298,54.12600611,71.45381047,3,Cruising
2024-12-25 4:45:00,88.88892264,2934.706914,20.99788796,0.1251306816,0.8732941222,0.7521905597,117.8648195,25.03539598,1,Idle
2024-12-25 4:50:00,66.79553872,3828.763958,27.63380791,0.9149104762,0.6479290332,0.8580512865,121.1778051,62.18859225,0,Idle
2024-12-25 4:55:00,86.57830951,2571.424452,28.38526182,0.8025307133,0.6513746364,0.1356075946,126.8763902,80.49556643,1,Cruising
2024-12-25 5:00:00,96.47049623,3495.533013,27.67183823,0.1886251989,0.09500144824,0.2664145398,84.94609067,32.6401368,1,Heavy Load
2024-12-25 5:05:00,97.43962014,1724.335834,24.39201396,0.3566737646,0.7269371626,0.4319996906,157.6544588,37.34524176,3,Cruising
2024-12-25 5:10:00,114.4832246,1494.814833,19.45714698,0.05172923575,0.4333609837,0.3008577572,54.57726038,85.1621781,0,Cruising
2024-12-25 5:15:00,90.88905393,2023.173425,21.56241756,0.02430400142,0.2009219277,0.9418328253,172.4436097,53.47887129,0,Idle
2024-12-25 5:20:00,116.3587916,3529.614533,20.18953698,0.5510178659,0.5784883173,0.2347750514,53.7595415,46.01129926,2,Heavy Load
2024-12-25 5:25:00,118.9551391,1551.301969,26.88659803,0.6931056865,0.1880952805,0.107749447,199.7709038,30.22528029,1,Cruising
2024-12-25 5:30:00,82.91381781,2562.643701,15.83418506,0.2439993428,0.2559076314,0.8227634388,128.8136681,62.6408486,0,Heavy Load
2024-12-25 5:35:00,108.202481,2709.958093,29.11098782,0.8999347246,0.8840294721,0.2838452434,149.0287145,54.29367387,3,Cruising
2024-12-25 5:40:00,109.5875329,1359.392396,27.65868066,0.4246447779,0.4823058253,0.0752987134,175.1473787,62.93445353,1,Heavy Load
2024-12-25 5:45:00,112.025928,3170.579594,28.14752206,0.996261993,0.9740495401,0.4887952373,157.1858611,28.46723981,1,Cruising
2024-12-25 5:50:00,70.83082509,1367.347729,19.58282074,0.6355905673,0.5266057957,0.7014993804,62.64379123,64.69640358,0,Cruising
2024-12-25 5:55:00,68.5957535,3854.94839,16.34284081,0.0655629518,0.8253076115,0.2825944498,89.13706981,28.88904213,2,Heavy Load
2024-12-25 6:00:00,68.54635669,2950.493975,29.25260967,0.4632488452,0.5105001872,0.516610519,100.761804,55.64357656,3,Idle
2024-12-25 6:05:00,99.85814392,1485.658326,29.26301813,0.8723023328,0.6543878448,0.5879625828,100.9650242,92.06508515,3,Idle
2024-12-25 6:10:00,118.6458154,2995.669789,27.30241758,0.2941276826,0.1035626458,0.5977252369,63.71940365,82.14990762,1,Heavy Load
2024-12-25 6:15:00,83.20367093,2954.996193,25.19348621,0.6255900194,0.5450688874,0.2857319402,83.20522496,82.85722818,1,Idle
2024-12-25 6:20:00,79.81365282,3084.744896,19.83381,0.4665430826,0.6446840918,0.504063888,55.468825,70.4687835,2,Heavy Load
2024-12-25 6:25:00,107.1068324,3541.562651,28.1555392,0.4710536981,0.460553548,0.9630220625,67.70127476,86.53740455,3,Cruising
2024-12-25 6:30:00,92.84691522,2112.753443,23.3316821,0.4672995379,0.3128576853,0.1399291701,56.02082634,35.54007537,0,Heavy Load
2024-12-25 6:35:00,96.63435464,1980.862536,18.44816285,0.4385323585,0.9958688851,0.2058178522,189.5005904,47.45810219,0,Heavy Load
2024-12-25 6:40:00,78.88827431,1791.850242,26.66472279,0.7687650777,0.2800223976,0.8518674124,116.363473,54.66322278,3,Cruising
2024-12-25 6:45:00,119.9821914,3759.962917,18.8771082,0.02213373297,0.1654470621,0.1897966807,109.1220877,94.80547759,1,Idle
2024-12-25 6:50:00,112.7808467,3060.490215,22.84640515,0.8341537098,0.6357826233,0.5359057395,126.7337747,98.74522445,3,Idle
2024-12-25 6:55:00,114.4493143,3761.781137,28.50818897,0.9397356946,0.2576470959,0.5430554107,188.7269069,25.17919762,0,Heavy Load
2024-12-25 7:00:00,74.11344797,2984.564327,20.57716322,0.631642985,0.1186312758,0.6909546376,152.2103896,68.88211856,1,Cruising
2024-12-25 7:05:00,117.8959055,2314.745471,27.29004028,0.6018122956,0.6048630427,0.149484941,69.40183735,49.02289868,1,Cruising
2024-12-25 7:10:00,113.6835545,1813.381906,21.69744894,0.6914443083,0.5527477313,0.4311265932,100.9819854,55.47302179,3,Idle
2024-12-25 7:15:00,114.6928437,3186.1465,23.19811124,0.6128182431,0.2646896092,0.5708743372,121.8755731,90.19826896,0,Idle
2024-12-25 7:20:00,101.9393454,2141.53176,29.3183564,0.2258476928,0.9857048933,0.9865853393,85.33929752,61.90338299,0,Heavy Load
2024-12-25 7:25:00,81.58076149,1706.417845,21.33699889,0.5988346326,0.5761996526,0.7782146911,73.42443748,59.66342973,2,Cruising
2024-12-25 7:30:00,85.01087387,1459.139661,25.35289063,0.4912645384,0.908403193,0.7148049785,171.2375763,82.04473166,3,Heavy Load
2024-12-25 7:35:00,87.24773559,1486.269808,24.73724682,0.7546669473,0.3224281212,0.004391142334,190.1529156,57.65849361,0,Idle
2024-12-25 7:40:00,106.1696958,3347.818693,22.29612989,0.6823275987,0.8291613012,0.522548988,140.2107261,64.24711979,2,Cruising
2024-12-25 7:45:00,74.90582067,3130.990345,19.17428193,0.0370776202,0.5277307543,0.1395332084,167.9399402,24.26568033,1,Cruising
2024-12-25 7:50:00,91.30833344,1636.058308,16.03748796,0.4580917635,0.8150148831,0.06426353177,69.31776062,58.5121002,0,Idle
2024-12-25 7:55:00,68.97376938,3444.949901,27.75114459,0.8967579814,0.4309672224,0.2259654985,114.1459844,67.73889145,1,Heavy Load
2024-12-25 8:00:00,119.8985691,2346.059191,17.11780384,0.3977867649,0.3560778873,0.1517037642,85.67821162,29.23825279,0,Idle
2024-12-25 8:05:00,93.95875747,2292.932409,17.63576691,0.9973439353,0.1715996766,0.2708555466,186.9106202,83.02672164,2,Idle
2024-12-25 8:10:00,73.38368493,1530.760855,15.09801596,0.4769857176,0.40174258,0.07246748678,178.0233908,54.76711507,0,Idle
2024-12-25 8:15:00,66.85710825,3960.206184,18.04391388,0.5393203327,0.9721658599,0.6528821162,122.5350068,63.51713199,0,Heavy Load
2024-12-25 8:20:00,91.27168266,2170.852748,16.03793123,0.9945120572,0.4500578137,0.7985661045,187.748888,76.28134638,0,Cruising
2024-12-25 8:25:00,108.1306546,2411.726962,29.5794205,0.2257684406,0.02786066064,0.5126365028,103.836477,66.52080629,0,Heavy Load
2024-12-25 8:30:00,90.48986685,3118.013722,23.6899408,0.163500402,0.6083013334,0.9897121762,174.0601435,24.32739628,2,Cruising
2024-12-25 8:35:00,96.41215,1995.162689,18.32467399,0.8854743332,0.9147710853,0.1307935144,111.8092495,34.03304619,1,Heavy Load
2024-12-25 8:40:00,95.1338504,1424.387177,24.76825411,0.4339741822,0.4518844606,0.04342732611,78.81766913,41.85771775,1,Heavy Load
2024-12-25 8:45:00,94.88648676,3190.577371,16.30815357,0.1417748825,0.01427741599,0.8889113103,102.7275337,42.14038189,0,Heavy Load
2024-12-25 8:50:00,73.43535742,2792.206779,27.75146696,0.7129258259,0.5334441194,0.3734881143,76.62987864,52.34874334,1,Heavy Load
2024-12-25 8:55:00,119.8428568,1978.55484,28.13704134,0.9122115144,0.9040089679,0.3724724688,192.5914449,82.79686958,1,Heavy Load
2024-12-25 9:00:00,70.35175476,1811.120285,21.8576894,0.1506297755,0.3756640034,0.2964971949,120.0254518,30.01069284,1,Idle
2024-12-25 9:05:00,89.46999312,1636.423824,15.89417088,0.3147709616,0.8405271437,0.06625723299,187.6734053,69.13921805,1,Cruising
2024-12-25 9:10:00,109.5569526,1337.934055,23.1784839,0.2470148677,0.3946347549,0.9815559072,103.0486398,23.36168605,2,Cruising
2024-12-25 9:15:00,79.31413943,2374.367237,29.19143176,0.2980980897,0.691870755,0.4208008752,194.2975504,36.55312297,2,Idle
2024-12-25 9:20:00,68.453131,3583.459654,23.01004484,0.8122949573,0.09114343645,0.8048626436,128.3901594,53.00350872,0,Cruising
2024-12-25 9:25:00,63.80724792,3012.827598,16.95406547,0.6684918566,0.4671468205,0.9970647654,117.1907466,54.40602242,1,Cruising
2024-12-25 9:30:00,109.4956041,2258.118923,21.22796419,0.4699712821,0.3169361737,0.6461663334,198.7984406,47.7615583,0,Idle
2024-12-25 9:35:00,81.81910767,3098.595621,27.77509929,0.4468466159,0.009387140051,0.531066018,53.03858969,42.45703659,1,Cruising
2024-12-25 9:40:00,92.27847083,1363.275764,23.61705184,0.2999840954,0.8013265305,0.1990092136,107.8706397,42.3423328,2,Idle
2024-12-25 9:45:00,92.46607214,1275.917614,22.90592902,0.5726451522,0.2307726071,0.3241943653,113.5205642,48.26240235,0,Cruising
2024-12-25 9:50:00,60.67880759,2606.270963,21.19242872,0.8637349159,0.3538035225,0.2061869204,143.0791386,62.12665732,2,Heavy Load
2024-12-25 9:55:00,88.84191255,1213.107596,16.48819182,0.1249953596,0.1338216714,0.3891210117,106.9800532,52.59042776,2,Cruising
2024-12-25 10:00:00,93.54028413,3586.410066,20.06575821,0.2796373676,0.6422350756,0.7546058857,168.4373205,58.78808452,0,Idle
2024-12-25 10:05:00,110.6177465,2899.399799,24.76463644,0.09145173075,0.9810587087,0.8829765546,132.8224756,50.12776031,0,Heavy Load
2024-12-25 10:10:00,65.95008621,2460.104976,29.12836273,0.6138942295,0.3963713457,0.588030671,73.40386624,85.69030559,0,Idle
2024-12-25 10:15:00,79.5202965,2509.885829,26.21607201,0.8164288502,0.303994048,0.9826981086,192.4538559,20.73508456,0,Idle
2024-12-25 10:20:00,91.24537593,2080.901175,26.13480288,0.7314201496,0.6237805151,0.07981863718,144.4658612,90.63327174,3,Cruising
2024-12-25 10:25:00,117.5750784,2251.519581,29.12141698,0.5766077815,0.3039694649,0.2099174444,171.4538841,54.03503221,1,Idle
2024-12-25 10:30:00,117.3988245,1325.745806,24.07933065,0.5489282452,0.2684550147,0.255554668,103.1642365,86.42193452,0,Idle
2024-12-25 10:35:00,113.989642,2881.429956,26.46307229,0.07431722236,0.1314154445,0.8341996633,80.26570124,57.45748306,0,Cruising
2024-12-25 10:40:00,84.09482039,1140.373409,22.68272714,0.02593456774,0.3478583205,0.2863786666,51.2623835,95.01048832,1,Cruising
2024-12-25 10:45:00,103.6920774,2805.718892,18.99291483,0.08307372432,0.3026480847,0.5940881177,83.33470304,33.31908971,3,Idle
2024-12-25 10:50:00,113.1871879,2282.039016,23.92515585,0.03237651497,0.1719647733,0.6523930976,71.69464642,86.89296038,2,Cruising
2024-12-25 10:55:00,81.42039334,2355.408992,16.32229408,0.6073605431,0.737703852,0.6326080692,113.8417988,43.13311102,1,Heavy Load
2024-12-25 11:00:00,115.6836709,1152.553965,22.06475785,0.7397499708,0.5219925569,0.9596176721,191.6269004,73.97893345,2,Heavy Load
2024-12-25 11:05:00,76.82982131,1518.252157,27.74253698,0.5696233458,0.203518335,0.8300537017,155.1109144,86.26049324,1,Idle
2024-12-25 11:10:00,76.72878065,2469.878595,29.90175388,0.4298252448,0.7311645146,0.559692943,75.44545449,96.72793037,0,Idle
2024-12-25 11:15:00,101.9071392,2692.343057,21.96174986,0.2605975202,0.6220458238,0.4006594234,180.8294205,97.7617653,3,Idle
2024-12-25 11:20:00,70.00821861,1944.741806,25.52320889,0.7965621977,0.8241560731,0.1343035983,132.6781095,88.49888925,1,Cruising
2024-12-25 11:25:00,107.2535109,2907.297473,18.40982238,0.545140805,0.3572117094,0.5885736175,195.4638394,30.7021298,0,Heavy Load
2024-12-25 11:30:00,94.92794337,3039.82921,19.52580509,0.1957907951,0.5463326179,0.3547477736,50.51730738,43.33983788,0,Heavy Load
2024-12-25 11:35:00,85.86909144,2677.59974,24.65818296,0.5377356105,0.7538491033,0.3696584719,189.7207729,82.90384409,2,Heavy Load
2024-12-25 11:40:00,117.1106265,2746.403101,17.53177238,0.06600723239,0.598928533,0.09740865202,160.0903267,42.83803833,2,Idle
2024-12-25 11:45:00,105.8003538,1170.664591,17.9163713,0.4156704556,0.4051295809,0.721746783,119.8983535,85.56631252,2,Idle
2024-12-25 11:50:00,97.36096422,1760.069676,27.03689799,0.2462772446,0.4661222552,0.9885371743,57.33265192,29.07632122,3,Cruising
2024-12-25 11:55:00,95.07564065,3758.528382,24.90876139,0.008464603241,0.72990743,0.451370002,79.82845891,60.06458974,1,Idle
2024-12-25 12:00:00,103.3662033,3887.179794,26.84120714,0.8568097801,0.2923509737,0.1206010415,192.1332608,86.78174518,3,Idle
2024-12-25 12:05:00,92.37110488,3364.975869,28.09184376,0.9068239368,0.7811244245,0.7662935448,169.9630835,79.07316185,1,Idle
2024-12-25 12:10:00,77.57477759,1737.658438,20.88042529,0.4273418142,0.9299256245,0.5964829095,144.5644011,48.63525377,0,Idle
2024-12-25 12:15:00,94.87312425,2619.058465,28.78348294,0.6408106075,0.4030668976,0.7017943393,177.4794387,88.93237694,2,Cruising
2024-12-25 12:20:00,104.0002984,1671.490926,18.08390834,0.3012927097,0.4677693358,0.7113696575,124.4267879,27.22074273,0,Cruising
2024-12-25 12:25:00,72.06902813,1868.982034,18.95141683,0.966376024,0.03019442864,0.9000071107,87.74468297,50.38981413,3,Cruising
2024-12-25 12:30:00,113.7634511,1533.564917,25.388404,0.5464069844,0.9360979255,0.9820192718,161.016026,91.87469236,2,Idle
2024-12-25 12:35:00,72.26335665,3825.690118,16.04716218,0.4177026491,0.7430822543,0.7481642785,114.8094758,34.43342071,3,Heavy Load
2024-12-25 12:40:00,81.92922866,1702.385851,16.27520627,0.3593883896,0.7582132552,0.2970559805,104.0611181,22.09840356,0,Idle
2024-12-25 12:45:00,92.35433565,1445.155306,29.89985765,0.1199088321,0.5668175226,0.02726082425,182.407514,94.77486503,0,Heavy Load
2024-12-25 12:50:00,119.9428067,2933.476837,16.83981709,0.07175327501,0.2098225724,0.1624968135,168.0975392,57.36316777,3,Idle
2024-12-25 12:55:00,105.9196718,1877.168471,15.28811729,0.2392136724,0.05081326985,0.8993238281,159.1195901,21.9125339,1,Idle
2024-12-25 13:00:00,90.66672551,1151.27824,20.71452137,0.3830645485,0.5938006341,0.8819932593,187.2332205,89.67718438,0,Heavy Load
2024-12-25 13:05:00,109.4686941,2684.135686,19.57325906,0.1294352295,0.3348423462,0.3404413527,119.613507,67.10060357,2,Idle
2024-12-25 13:10:00,63.52869574,2499.497378,19.12920716,0.8277020252,0.6988764154,0.4919166977,106.6254674,77.96295795,1,Idle
2024-12-25 13:15:00,119.2382617,2532.304323,26.75866162,0.6024953337,0.1384662408,0.4369842061,195.4343399,39.61389023,2,Idle
2024-12-25 13:20:00,75.54445227,1104.063077,23.64463777,0.02676779466,0.399581013,0.4847150323,84.21543957,48.59205853,0,Cruising
2024-12-25 13:25:00,116.7350563,3742.763425,24.05192195,0.3387487864,0.1171762994,0.7005121541,75.41776025,71.15456979,1,Idle
2024-12-25 13:30:00,88.09249889,2115.529498,17.52701281,0.8607190566,0.6714422861,0.9249644959,84.40183878,78.03307451,3,Cruising
2024-12-25 13:35:00,69.82413512,3302.935559,16.68571837,0.7816057898,0.3635589597,0.3407112233,58.34654252,46.80547183,3,Heavy Load
2024-12-25 13:40:00,111.4712742,1452.272088,20.24468774,0.7646205265,0.1061164579,0.360963362,187.9952779,89.15172441,1,Cruising
2024-12-25 13:45:00,60.82706628,1744.876739,20.15777353,0.3025645402,0.2755155041,0.9408940442,184.9414997,64.2735753,2,Heavy Load
2024-12-25 13:50:00,70.23991309,1857.914613,25.55661718,0.2153273269,0.4915548617,0.2878001724,163.7272334,35.6052341,0,Heavy Load
2024-12-25 13:55:00,89.66667705,1563.462882,25.46224266,0.866778243,0.7759255708,0.3606159535,144.8032909,31.46164328,1,Heavy Load
2024-12-25 14:00:00,89.27914021,1209.299071,18.94497969,0.9883238719,0.4311081916,0.2806094552,116.4868116,41.85523079,3,Idle
2024-12-25 14:05:00,87.12036626,3933.383787,25.1589041,0.7290842199,0.05657782313,0.8503620477,53.4978864,61.4372765,2,Heavy Load
2024-12-25 14:10:00,101.9408363,3316.581924,25.45158244,0.09872109651,0.3508584335,0.3736993828,124.9693994,73.24466045,0,Cruising
2024-12-25 14:15:00,68.56960423,3652.59865,26.60436917,0.3391597302,0.2504613983,0.2833442713,131.8403373,58.56448886,3,Idle
2024-12-25 14:20:00,103.2379281,2980.966594,27.25822616,0.5947123261,0.4021872534,0.5146613365,198.5382218,93.66893562,1,Heavy Load
2024-12-25 14:25:00,112.9606741,1297.300437,21.64901704,0.891335735,0.8049704291,0.1164365643,188.3247095,72.5055607,1,Idle
2024-12-25 14:30:00,60.01311842,3950.833557,16.39634039,0.310431701,0.7406646635,0.7204706214,157.8295167,66.2703584,1,Idle
2024-12-25 14:35:00,77.50714658,2624.065527,27.72723959,0.9102346536,0.7296148092,0.4661679893,162.1737113,21.5053479,1,Idle
2024-12-25 14:40:00,79.56367497,1406.196014,18.85576565,0.4493348612,0.06142012127,0.8954962298,121.1872231,78.2819611,3,Idle
2024-12-25 14:45:00,110.6595276,1399.355644,18.73790092,0.6220956358,0.853443297,0.101521342,162.5214954,97.16332661,1,Cruising
2024-12-25 14:50:00,116.9475606,3873.746583,25.08736594,0.3485318079,0.1071587194,0.5726373967,61.97366126,85.50638191,2,Cruising
2024-12-25 14:55:00,116.582857,3668.889541,20.54838634,0.2724587714,0.6426870661,0.5017891094,89.39423821,75.81546085,0,Cruising
2024-12-25 15:00:00,82.40868058,3781.093653,27.34847041,0.9025089984,0.3597794177,0.7801918707,65.4922233,59.59311661,0,Cruising
2024-12-25 15:05:00,93.54488005,2178.199791,15.90938881,0.5742392302,0.03419993833,0.2202101969,110.2860435,30.86727154,0,Cruising
2024-12-25 15:10:00,95.27125822,1053.572108,18.33759535,0.1806233826,0.1492354229,0.4293732198,172.1845042,65.02485621,2,Heavy Load
2024-12-25 15:15:00,103.5961237,1373.531624,19.58609257,0.3189104933,0.7676052299,0.8140974848,168.0651876,36.9000933,1,Cruising
2024-12-25 15:20:00,76.06627274,3045.157489,28.44851686,0.2821076739,0.2334488628,0.6987897832,154.1976528,26.58887102,2,Heavy Load
2024-12-25 15:25:00,61.08129872,3346.929388,15.79716591,0.1750896695,0.7607736423,0.2198406045,77.69669349,65.41459002,0,Idle
2024-12-25 15:30:00,86.48388901,2498.346876,26.31836501,0.02462225793,0.5704361846,0.9234935337,65.47453347,70.7483933,1,Heavy Load
2024-12-25 15:35:00,79.80707022,2257.328987,26.08747472,0.871704657,0.9637100253,0.9537717276,53.68056468,46.45291561,1,Idle
2024-12-25 15:40:00,92.22644092,3479.812789,15.83460338,0.5350957613,0.3868990918,0.7091216819,197.9997745,94.85356871,1,Heavy Load
2024-12-25 15:45:00,87.61097632,3425.997632,28.48256294,0.1506907007,0.4070934184,0.4801841562,93.47170676,22.6380991,0,Idle
2024-12-25 15:50:00,89.46598252,3356.450031,16.98898251,0.5708848293,0.142932007,0.961480278,174.1012188,88.61117426,0,Idle
2024-12-25 15:55:00,82.99933699,3273.414615,15.4290819,0.5335122042,0.270620287,0.8820661812,129.3020137,64.71711507,1,Cruising
2024-12-25 16:00:00,97.36407752,1638.633308,21.07946121,0.4177194128,0.8574467697,0.7137301725,115.4982579,49.403361,3,Cruising
2024-12-25 16:05:00,104.1290491,1586.45368,15.8980845,0.7160801018,0.3390975159,0.2322904508,124.0867745,54.72528472,2,Cruising
2024-12-25 16:10:00,115.4298186,2242.243785,16.76645367,0.2465920256,0.3947869809,0.07556377764,77.00115397,58.91202354,2,Cruising
2024-12-25 16:15:00,85.42514799,3181.106422,27.38152719,0.6667470179,0.9128024682,0.0963383362,144.8458074,87.57014408,3,Heavy Load
2024-12-25 16:20:00,117.7390303,3441.534777,22.4283929,0.7214548404,0.07774818137,0.2338458693,164.574761,25.87131491,0,Heavy Load
2024-12-25 16:25:00,67.96119504,3741.806883,17.31671345,0.08559303238,0.935776471,0.650964539,102.0626661,86.5547461,2,Cruising
2024-12-25 16:30:00,115.5868701,3716.573528,18.63569739,0.9845375165,0.6871204259,0.4327612998,85.75521224,78.05455337,0,Idle
2024-12-25 16:35:00,115.994238,3587.443115,21.7281256,0.7176206123,0.4005545437,0.09592623445,101.1458789,33.8917111,2,Idle
2024-12-25 16:40:00,62.58001659,3007.019025,24.31378055,0.1186931218,0.9107290386,0.835383434,155.8771842,76.34806864,3,Heavy Load
2024-12-25 16:45:00,102.0088294,1000.737383,24.070171,0.95134929,0.1748754211,0.6763837057,194.894886,63.00141913,3,Cruising
2024-12-25 16:50:00,113.5088947,3995.148521,16.88095862,0.8835504368,0.3386736505,0.8781705746,160.1905292,96.88940763,1,Idle
2024-12-25 16:55:00,72.85291749,2037.648168,17.04445353,0.1035972872,0.9417171301,0.3210406584,74.61661718,44.06272516,3,Idle
2024-12-25 17:00:00,63.53835783,1956.429461,29.80946528,0.5950950438,0.4843407306,0.5139089003,140.063833,99.45346306,0,Heavy Load
2024-12-25 17:05:00,119.2548711,3261.850171,15.58296801,0.006271539896,0.2282236146,0.9993840013,136.0523316,35.6957185,0,Heavy Load
2024-12-25 17:10:00,76.31432794,2699.852658,21.37012369,0.3812568426,0.9796148227,0.09902281186,100.6782785,64.72740287,1,Cruising
2024-12-25 17:15:00,119.9100877,3604.152064,25.78861309,0.6002959524,0.2036455739,0.04378501068,85.19351973,75.47873999,0,Idle
2024-12-25 17:20:00,77.91936993,3463.597628,26.23277046,0.01772043958,0.7711937955,0.3233425432,146.6258562,67.53349723,2,Idle
2024-12-25 17:25:00,85.5767827,3384.33847,16.53847711,0.04927951588,0.0849845312,0.8394675991,198.0654415,43.94420466,1,Cruising
2024-12-25 17:30:00,112.13823,3996.039482,17.37585351,0.04443131152,0.9141559634,0.9969423629,60.09911331,44.56683423,1,Cruising
2024-12-25 17:35:00,100.1339769,1244.127115,24.36710621,0.8932132789,0.7525726648,0.5631599308,110.407771,21.77982509,2,Cruising
2024-12-25 17:40:00,117.1318946,3133.606024,25.23785488,0.3565644071,0.5804551279,0.8754900376,110.2309553,79.08212708,2,Idle
2024-12-25 17:45:00,102.3688294,3101.320398,21.11029764,0.7997309938,0.7716650127,0.5271953149,168.9908771,82.13396242,3,Cruising
2024-12-25 17:50:00,62.51705348,2393.25572,16.59792906,0.2626725212,0.4675703737,0.4970120874,101.5350755,58.16619666,2,Heavy Load
2024-12-25 17:55:00,63.1420303,3856.523585,20.96809273,0.3135602938,0.590494471,0.05980168979,51.65504768,35.29265671,2,Idle
2024-12-25 18:00:00,65.1569911,3991.186241,16.31184489,0.6339418015,0.8707906466,0.01728416379,63.58243352,59.41336777,0,Cruising
2024-12-25 18:05:00,94.30173743,1216.590807,23.70508834,0.1280659969,0.6998634594,0.1913752695,165.4310477,26.62426903,3,Cruising
2024-12-25 18:10:00,73.990323,3292.189743,22.24585473,0.3609217151,0.3027326547,0.4335173402,151.8105418,59.35883895,0,Heavy Load
2024-12-25 18:15:00,73.71374274,1170.317008,19.79081047,0.2704380266,0.5532277831,0.7143170487,156.6183754,66.50097532,3,Idle
2024-12-25 18:20:00,73.46003998,1229.812976,21.40476744,0.1159368195,0.6456453201,0.8117043632,71.02201595,67.18574348,1,Heavy Load
2024-12-25 18:25:00,93.64444874,2803.703435,21.90452291,0.4816935739,0.6444953031,0.8232614922,71.648833,29.62537571,2,Idle
2024-12-25 18:30:00,84.90989553,1718.656173,15.41422672,0.4189420291,0.1151235327,0.2596287999,55.84333613,35.33489844,3,Cruising
